"Regulator","Regulator_Bnb","Target","Target_Bnb","Effect","Source","Category"
"Lrp","b0889","mtr","b3161","-","Ecocyc","TF"
"Lrp","b0889","mqo","b2210","-","Ecocyc","TF"
"Lrp","b0889","metK","b2942","-","Ecocyc","TF"
"Lrp","b0889","lrhA","b2289","+","Ecocyc","TF"
"Lrp","b0889","lolC","b1116","+","Ecocyc","TF"
"Lrp","b0889","ftsQ","b0093","-","Ecocyc","TF"
"Lrp","b0889","eco","b2209","-","Ecocyc","TF"
"Lrp","b0889","cycA","b4208","-","Ecocyc","TF"
"Lrp","b0889","csiE","b2535","+,-","Ecocyc","TF"
"Lrp","b0889","brnQ","b0401","-","Ecocyc","TF"
"Lrp","b0889","aspA","b4139","+,-","Ecocyc","TF"
"Lrp","b0889","ansB","b2957","+,-","Ecocyc","TF"
"Lrp","b0889","aceB","b4014","+","Ecocyc","TF"
"GlaR","b2664","zraR","b4004","-","Ecocyc","TF"
"GlaR","b2664","ypdC","b2382","+","Ecocyc","TF"
"GlaR","b2664","yobD","b1820","-","Ecocyc","TF"
"GlaR","b2664","ynjH","b1760","-","Ecocyc","TF"
"GlaR","b2664","yjjQ","b4365","-","Ecocyc","TF"
"GlaR","b2664","yjjP","b4364","+","Ecocyc","TF"
"GlaR","b2664","yjdP","b4487","-","Ecocyc","TF"
"GlaR","b2664","yihM","b3873","-","Ecocyc","TF"
"GlaR","b2664","yihD","b3858","+","Ecocyc","TF"
"GlaR","b2664","yigG","b3818","+","Ecocyc","TF"
"GlaR","b2664","yhcD","b3216","-","Ecocyc","TF"
"GlaR","b2664","ygiW","b3024","+","Ecocyc","TF"
"GlaR","b2664","yfiR","b2603","-","Ecocyc","TF"
"GlaR","b2664","dgcN","b2604","-","Ecocyc","TF"
"GlaR","b2664","yfiL","b2602","-","Ecocyc","TF"
"GlaR","b2664","yfdV","b2372","+","Ecocyc","TF"
"GlaR","b2664","yfcV","b2339","+","Ecocyc","TF"
"GlaR","b2664","yfcO","b2332","-","Ecocyc","TF"
"GlaR","b2664","yfbU","b2294","+","Ecocyc","TF"
"GlaR","b2664","hxpA","b2293","-","Ecocyc","TF"
"GlaR","b2664","yfbO","b2274","+","Ecocyc","TF"
"GlaR","b2664","yfbN","b2273","+","Ecocyc","TF"
"GlaR","b2664","yehS","b2124","+","Ecocyc","TF"
"GlaR","b2664","yehD","b2111","+","Ecocyc","TF"
"GlaR","b2664","yeaE","b1781","-","Ecocyc","TF"
"GlaR","b2664","ydfK","b1544","+","Ecocyc","TF"
"GlaR","b2664","ydeO","b1499","+","Ecocyc","TF"
"GlaR","b2664","ycjP","b1312","-","Ecocyc","TF"
"GlaR","b2664","yciU","b1248","-","Ecocyc","TF"
"GlaR","b2664","ychQ","b1213","+","Ecocyc","TF"
"GlaR","b2664","ycgY","b1196","+","Ecocyc","TF"
"GlaR","b2664","ycgJ","b1177","-","Ecocyc","TF"
"GlaR","b2664","yccT","b0964","-","Ecocyc","TF"
"GlaR","b2664","ycbV","b0943","-","Ecocyc","TF"
"GlaR","b2664","ycbU","b0942","-","Ecocyc","TF"
"GlaR","b2664","ttdR","b3060","-","Ecocyc","TF"
"GlaR","b2664","ttdA","b3061","-","Ecocyc","TF"
"GlaR","b2664","tehA","b1429","-","Ecocyc","TF"
"GlaR","b2664","tar","b1886","-","Ecocyc","TF"
"GlaR","b2664","tam","b1519","-","Ecocyc","TF"
"GlaR","b2664","sgcC","b4304","-","Ecocyc","TF"
"GlaR","b2664","safA","b1500","+","Ecocyc","TF"
"GlaR","b2664","rssB","b1235","-","Ecocyc","TF"
"GlaR","b2664","rpsF","b4200","+","Ecocyc","TF"
"GlaR","b2664","rpiB","b4090","+","Ecocyc","TF"
"GlaR","b2664","rhsD","b0497","-","Ecocyc","TF"
"GlaR","b2664","rfbB","b2041","+","Ecocyc","TF"
"GlaR","b2664","prmC","b1212","-","Ecocyc","TF"
"GlaR","b2664","priC","b0467","+","Ecocyc","TF"
"GlaR","b2664","ppx","b2502","-","Ecocyc","TF"
"GlaR","b2664","ppiB","b0525","+","Ecocyc","TF"
"GlaR","b2664","pliG","b1178","+","Ecocyc","TF"
"GlaR","b2664","phoH","b1020","-","Ecocyc","TF"
"GlaR","b2664","pdxA","b0052","-","Ecocyc","TF"
"GlaR","b2664","pdhR","b0113","+","Ecocyc","TF"
"GlaR","b2664","oxc","b2373","-","Ecocyc","TF"
"GlaR","b2664","nlpA","b3661","-","Ecocyc","TF"
"GlaR","b2664","murD","b0088","+","Ecocyc","TF"
"GlaR","b2664","mrdA","b0635","-","Ecocyc","TF"
"GlaR","b2664","mglA","b2149","-","Ecocyc","TF"
"GlaR","b2664","lsrG","b1518","+","Ecocyc","TF"
"GlaR","b2664","ldcC","b0186","-","Ecocyc","TF"
"GlaR","b2664","kdsA","b1215","+","Ecocyc","TF"
"GlaR","b2664","inaA","b2237","-","Ecocyc","TF"
"GlaR","b2664","idnK","b4268","-","Ecocyc","TF"
"GlaR","b2664","idnD","b4267","+","Ecocyc","TF"
"GlaR","b2664","htrE","b0139","+","Ecocyc","TF"
"GlaR","b2664","hinT","b1103","+","Ecocyc","TF"
"GlaR","b2664","gltF","b3214","+","Ecocyc","TF"
"GlaR","b2664","gdhA","b1761","-","Ecocyc","TF"
"GlaR","b2664","gcvA","b2808","-","Ecocyc","TF"
"GlaR","b2664","gadX","b3516","+","Ecocyc","TF"
"GlaR","b2664","gadW","b3515","-","Ecocyc","TF"
"GlaR","b2664","fhuE","b1102","-","Ecocyc","TF"
"GlaR","b2664","elfC","b0940","-","Ecocyc","TF"
"GlaR","b2664","dinQ","b4613","-","Ecocyc","TF"
"GlaR","b2664","dctR","b3507","+","Ecocyc","TF"
"GlaR","b2664","cysS","b0526","-","Ecocyc","TF"
"GlaR","b2664","cysN","b2751","+","Ecocyc","TF"
"GlaR","b2664","casA","b2760","-","Ecocyc","TF"
"GlaR","b2664","cadC","b4133","+","Ecocyc","TF"
"GlaR","b2664","bssS","b1060","+","Ecocyc","TF"
"GlaR","b2664","bdcA","b4249","+","Ecocyc","TF"
"GlaR","b2664","baeS","b2078","-","Ecocyc","TF"
"GlaR","b2664","aroP","b0112","-","Ecocyc","TF"
"GlaR","b2664","aroB","b3389","-","Ecocyc","TF"
"GlaR","b2664","apt","b0469","-","Ecocyc","TF"
"GlaR","b2664","alaE","b2670","+","Ecocyc","TF"
"GlaR","b2664","chaB","b1217","-","Ecocyc","TF"
"GlaR","b2664","chaC","b1218","-","Ecocyc","TF"
"GlaR","b2664","yodB","b1974","+","Ecocyc","TF"
"GlaR","b2664","ydhS","b1668","-","Ecocyc","TF"
"GlaR","b2664","ycgV","b1202","-","Ecocyc","TF"
"GlaR","b2664","pdeG","b1168","-","Ecocyc","TF"
"GlaR","b2664","ydfI","b1542","-","Ecocyc","TF"
"GlaR","b2664","ydcK","b1428","-","Ecocyc","TF"
"GlaR","b2664","yccU","b0965","-","Ecocyc","TF"
"GlaR","b2664","ynaE","b1375","-","Ecocyc","TF"
"GlaR","b2664","ypjA","b2647","-","Ecocyc","TF"
"GlaR","b2664","ygiV","b3023","-","Ecocyc","TF"
"GlaR","b2664","yqhC","b3010","-","Ecocyc","TF"
"GlaR","b2664","ybaN","b0468","-","Ecocyc","TF"
"GlaR","b2664","ygjI","b3078","+","Ecocyc","TF"
"GlaR","b2664","bdcR","b4251","-","Ecocyc","TF"
"GlaR","b2664","yjfY","b4199","-","Ecocyc","TF"
"GlaR","b2664","orn","b4162","+","Ecocyc","TF"
"GlaR","b2664","rsgA","b4161","-","Ecocyc","TF"
"GlaR","b2664","yfjD","b4461","-","Ecocyc","TF"
"GlaR","b2664","yfdC","b2347","-","Ecocyc","TF"
"GlaR","b2664","yadN","b0141","+","Ecocyc","TF"
"GlaR","b2664","yehE","b2112","-","Ecocyc","TF"
"GlaR","b2664","kdgT","b3909","-","Ecocyc","TF"
"GlaR","b2664","chaA","b1216","-","Ecocyc","TF"
"GlaR","b2664","smg","b3284","+","Ecocyc","TF"
"GlaR","b2664","yidB","b3698","+","Ecocyc","TF"
"PgrR","b1328","mppA","b1329","-","Ecocyc","TF"
"IHF","b0912,b1712","cycA","b4208","+","Ecocyc","TF"
"IHF","b0912,b1712","icd","b1136","-","Ecocyc","TF"
"CecR","b0796","rhlE","b0797","+","Ecocyc","TF"
"NagC","b0676","eutS","b2462","","Ecocyc","TF"
"NagC","b0676","eutP","b2461","","Ecocyc","TF"
"NagC","b0676","eutQ","b2460","","Ecocyc","TF"
"NagC","b0676","eutT","b2459","","Ecocyc","TF"
"NagC","b0676","eutD","b2458","","Ecocyc","TF"
"NagC","b0676","eutM","b2457","","Ecocyc","TF"
"SoxS","b4062","cadA","b4131","+","Ecocyc","TF"
"SoxS","b4062","yhbW","b3160","+","Ecocyc","TF"
"SoxS","b4062","mdaB","b3028","+","Ecocyc","TF"
"SoxS","b4062","map","b0168","+","Ecocyc","TF"
"SoxS","b4062","glnD","b0167","+","Ecocyc","TF"
"SoxS","b4062","dapD","b0166","+","Ecocyc","TF"
"SutR","b1434","ypfN","b4547","+","Ecocyc","TF"
"SutR","b1434","pfkB","b1723","-","Ecocyc","TF"
"SutR","b1434","ydcO","b1433","-","Ecocyc","TF"
"OxyR","b3961","xthA","b1749","+","Ecocyc","TF"
"YgbI","b2735","ygbK","b2737","-","Ecocyc","TF"
"YgbI","b2735","ygbJ","b2736","-","Ecocyc","TF"
"H-NS","b1237","cycA","b4208","+","Ecocyc","TF"
"H-NS","b1237","pagP","b0622","-","Ecocyc","TF"
"H-NS","b1237","gadC","b1492","-","Ecocyc","TF"
"H-NS","b1237","cbpA","b1000","-","Ecocyc","TF"
"H-NS","b1237","ascG","b2714","-","Ecocyc","TF"
"H-NS","b1237","iraP","b0382","-","Ecocyc","TF"
"H-NS","b1237","gadB","b1493","-","Ecocyc","TF"
"H-NS","b1237","ascF","b2715","-","Ecocyc","TF"
"H-NS","b1237","glvC","b3683","-","Ecocyc","TF"
"H-NS","b1237","adiC","b4115","-","Ecocyc","TF"
"H-NS","b1237","ddlA","b0381","-","Ecocyc","TF"
"H-NS","b1237","pdeL","b0315","-","Ecocyc","TF"
"Nac","b1988","znuA","b1857","-","Ecocyc","TF"
"Nac","b1988","ytfP","b4222","-","Ecocyc","TF"
"Nac","b1988","ytfK","b4217","-","Ecocyc","TF"
"Nac","b1988","ytfJ","b4216","+","Ecocyc","TF"
"Nac","b1988","ytfB","b4206","+","Ecocyc","TF"
"Nac","b1988","yqeJ","b2848","+","Ecocyc","TF"
"Nac","b1988","yqeH","b2846","+","Ecocyc","TF"
"Nac","b1988","yqeB","b2875","-","Ecocyc","TF"
"Nac","b1988","yoeB","b4539","-","Ecocyc","TF"
"Nac","b1988","yobF","b1824","+","Ecocyc","TF"
"Nac","b1988","yobB","b1843","-","Ecocyc","TF"
"Nac","b1988","yobA","b1841","+","Ecocyc","TF"
"Nac","b1988","ynjH","b1760","-","Ecocyc","TF"
"Nac","b1988","ynjF","b1758","+","Ecocyc","TF"
"Nac","b1988","hxpB","b1727","-","Ecocyc","TF"
"Nac","b1988","yniB","b1726","-","Ecocyc","TF"
"Nac","b1988","bidA","b1593","-","Ecocyc","TF"
"Nac","b1988","ynfG","b1589","+","Ecocyc","TF"
"Nac","b1988","ynfF","b1588","-","Ecocyc","TF"
"Nac","b1988","ynfE","b1587","-","Ecocyc","TF"
"Nac","b1988","ynfD","b1586","-","Ecocyc","TF"
"Nac","b1988","ynfB","b1583","+","Ecocyc","TF"
"Nac","b1988","mgtS","b4599","+","Ecocyc","TF"
"Nac","b1988","yneK","b1527","+","Ecocyc","TF"
"Nac","b1988","ynaK","b1365","+","Ecocyc","TF"
"Nac","b1988","ykgH","b0310","-","Ecocyc","TF"
"Nac","b1988","ykgE","b0306","-","Ecocyc","TF"
"Nac","b1988","yjhI","b4299","-","Ecocyc","TF"
"Nac","b1988","yjgH","b4248","-","Ecocyc","TF"
"Nac","b1988","yjfZ","b4204","-","Ecocyc","TF"
"Nac","b1988","yjeM","b4156","-","Ecocyc","TF"
"Nac","b1988","pdeC","b4061","+","Ecocyc","TF"
"Nac","b1988","yjcB","b4060","+","Ecocyc","TF"
"Nac","b1988","yjbQ","b4056","-","Ecocyc","TF"
"Nac","b1988","yjbB","b4020","-","Ecocyc","TF"
"Nac","b1988","yiiF","b3890","-","Ecocyc","TF"
"Nac","b1988","yiiE","b3889","-","Ecocyc","TF"
"Nac","b1988","yihQ","b3878","-","Ecocyc","TF"
"Nac","b1988","yihO","b3876","-","Ecocyc","TF"
"Nac","b1988","yihL","b3872","-","Ecocyc","TF"
"Nac","b1988","yihD","b3858","+","Ecocyc","TF"
"Nac","b1988","yigL","b3826","+","Ecocyc","TF"
"Nac","b1988","yigI","b3820","+","Ecocyc","TF"
"Nac","b1988","yifB","b3765","-","Ecocyc","TF"
"Nac","b1988","yieP","b3755","-","Ecocyc","TF"
"Nac","b1988","yieE","b3712","-","Ecocyc","TF"
"Nac","b1988","yidQ","b3688","+","Ecocyc","TF"
"Nac","b1988","yicJ","b3657","+","Ecocyc","TF"
"Nac","b1988","yhhZ","b3442","-","Ecocyc","TF"
"Nac","b1988","yhfZ","b3383","-","Ecocyc","TF"
"Nac","b1988","yhcD","b3216","-","Ecocyc","TF"
"Nac","b1988","yhcA","b3215","-","Ecocyc","TF"
"Nac","b1988","ubiU","b3158","-","Ecocyc","TF"
"Nac","b1988","ubiT","b3157","-","Ecocyc","TF"
"Nac","b1988","yhaB","b3120","+","Ecocyc","TF"
"Nac","b1988","ygiZ","b3027","-","Ecocyc","TF"
"Nac","b1988","ygiM","b3055","-","Ecocyc","TF"
"Nac","b1988","ygiL","b3043","+","Ecocyc","TF"
"Nac","b1988","ygiF","b3054","-","Ecocyc","TF"
"Nac","b1988","yghS","b2985","-","Ecocyc","TF"
"Nac","b1988","yggP","b4465","-","Ecocyc","TF"
"Nac","b1988","ygdB","b2824","-","Ecocyc","TF"
"Nac","b1988","ygcP","b2768","-","Ecocyc","TF"
"Nac","b1988","ygcO","b2767","-","Ecocyc","TF"
"Nac","b1988","ygcE","b2776","-","Ecocyc","TF"
"Nac","b1988","ygaZ","b2682","-","Ecocyc","TF"
"Nac","b1988","ygaV","b2667","-","Ecocyc","TF"
"Nac","b1988","ygaP","b2668","-","Ecocyc","TF"
"Nac","b1988","ygaM","b2672","-","Ecocyc","TF"
"Nac","b1988","ygaC","b2671","-","Ecocyc","TF"
"Nac","b1988","abpA","b2628","-","Ecocyc","TF"
"Nac","b1988","yfiR","b2603","-","Ecocyc","TF"
"Nac","b1988","yfiL","b2602","+","Ecocyc","TF"
"Nac","b1988","yfhL","b2562","-","Ecocyc","TF"
"Nac","b1988","yfgH","b2505","-","Ecocyc","TF"
"Nac","b1988","yfgG","b2504","+","Ecocyc","TF"
"Nac","b1988","pdeF","b2503","-","Ecocyc","TF"
"Nac","b1988","yfeS","b2420","-","Ecocyc","TF"
"Nac","b1988","yfeK","b2419","+","Ecocyc","TF"
"Nac","b1988","yfcP","b2333","-","Ecocyc","TF"
"Nac","b1988","yfcO","b2332","-","Ecocyc","TF"
"Nac","b1988","yfaE","b2236","-","Ecocyc","TF"
"Nac","b1988","lapC","b2188","-","Ecocyc","TF"
"Nac","b1988","yejG","b2181","-","Ecocyc","TF"
"Nac","b1988","yejB","b2178","-","Ecocyc","TF"
"Nac","b1988","yegR","b2085","-","Ecocyc","TF"
"Nac","b1988","yegL","b2073","-","Ecocyc","TF"
"Nac","b1988","yegH","b2063","+","Ecocyc","TF"
"Nac","b1988","hprR","b1969","-","Ecocyc","TF"
"Nac","b1988","yecF","b1915","-","Ecocyc","TF"
"Nac","b1988","yecE","b1868","+","Ecocyc","TF"
"Nac","b1988","yecD","b1867","+","Ecocyc","TF"
"Nac","b1988","rflP","b1707","+","Ecocyc","TF"
"Nac","b1988","ydiP","b1696","-","Ecocyc","TF"
"Nac","b1988","ydiO","b1695","-","Ecocyc","TF"
"Nac","b1988","ydiB","b1692","-","Ecocyc","TF"
"Nac","b1988","ydfR","b1555","-","Ecocyc","TF"
"Nac","b1988","ydfK","b1544","-","Ecocyc","TF"
"Nac","b1988","ydeQ","b1502","-","Ecocyc","TF"
"Nac","b1988","ydeP","b1501","-","Ecocyc","TF"
"Nac","b1988","ydcZ","b1447","-","Ecocyc","TF"
"Nac","b1988","ydcI","b1422","+","Ecocyc","TF"
"Nac","b1988","ydaU","b1359","+","Ecocyc","TF"
"Nac","b1988","ydaT","b1358","-","Ecocyc","TF"
"Nac","b1988","yciZ","b4596","-","Ecocyc","TF"
"Nac","b1988","ychA","b1214","-","Ecocyc","TF"
"Nac","b1988","ycgB","b1188","-","Ecocyc","TF"
"Nac","b1988","dgcT","b1025","-","Ecocyc","TF"
"Nac","b1988","ybjX","b0877","-","Ecocyc","TF"
"Nac","b1988","ybjQ","b0866","+","Ecocyc","TF"
"Nac","b1988","ybjP","b0865","+","Ecocyc","TF"
"Nac","b1988","ybgE","b0735","+","Ecocyc","TF"
"Nac","b1988","ybgC","b0736","-","Ecocyc","TF"
"Nac","b1988","ybfC","b0704","-","Ecocyc","TF"
"Nac","b1988","ybeU","b0648","-","Ecocyc","TF"
"Nac","b1988","ybeR","b0645","+","Ecocyc","TF"
"Nac","b1988","ybcV","b0558","-","Ecocyc","TF"
"Nac","b1988","ybbW","b0511","+","Ecocyc","TF"
"Nac","b1988","ybbC","b0498","-","Ecocyc","TF"
"Nac","b1988","ybaL","b0478","-","Ecocyc","TF"
"Nac","b1988","yajO","b0419","-","Ecocyc","TF"
"Nac","b1988","yaiZ","b0380","+","Ecocyc","TF"
"Nac","b1988","pdeL","b0315","-","Ecocyc","TF"
"Nac","b1988","yafV","b0219","+","Ecocyc","TF"
"Nac","b1988","yafQ","b0225","-","Ecocyc","TF"
"Nac","b1988","yafO","b0233","-","Ecocyc","TF"
"Nac","b1988","yafN","b0232","-","Ecocyc","TF"
"Nac","b1988","yafD","b0209","+","Ecocyc","TF"
"Nac","b1988","yadM","b0138","-","Ecocyc","TF"
"Nac","b1988","yadC","b0135","-","Ecocyc","TF"
"Nac","b1988","xdhA","b2866","-","Ecocyc","TF"
"Nac","b1988","xapR","b2405","-","Ecocyc","TF"
"Nac","b1988","wzzE","b3785","+","Ecocyc","TF"
"Nac","b1988","wzc","b2060","-","Ecocyc","TF"
"Nac","b1988","wzb","b2061","-","Ecocyc","TF"
"Nac","b1988","wza","b2062","-","Ecocyc","TF"
"Nac","b1988","wrbA","b1004","+","Ecocyc","TF"
"Nac","b1988","wcaF","b2054","+","Ecocyc","TF"
"Nac","b1988","wcaE","b2055","+","Ecocyc","TF"
"Nac","b1988","waaG","b3631","-","Ecocyc","TF"
"Nac","b1988","waaF","b3620","-","Ecocyc","TF"
"Nac","b1988","uxaC","b3092","-","Ecocyc","TF"
"Nac","b1988","uvrY","b1914","-","Ecocyc","TF"
"Nac","b1988","uspG","b0607","-","Ecocyc","TF"
"Nac","b1988","uspA","b3495","-","Ecocyc","TF"
"Nac","b1988","uhpA","b3669","-","Ecocyc","TF"
"Nac","b1988","ubiA","b4040","-","Ecocyc","TF"
"Nac","b1988","trxB","b0888","-","Ecocyc","TF"
"Nac","b1988","torA","b0997","-","Ecocyc","TF"
"Nac","b1988","tomB","b0461","+","Ecocyc","TF"
"Nac","b1988","tolB","b0740","-","Ecocyc","TF"
"Nac","b1988","tnaC","b3707","+","Ecocyc","TF"
"Nac","b1988","tnaB","b3709","-","Ecocyc","TF"
"Nac","b1988","tnaA","b3708","-","Ecocyc","TF"
"Nac","b1988","thrS","b1719","-","Ecocyc","TF"
"Nac","b1988","thiL","b0417","-","Ecocyc","TF"
"Nac","b1988","tff","b4414","-","Ecocyc","TF"
"Nac","b1988","tfaR","b1373","-","Ecocyc","TF"
"Nac","b1988","tfaQ","b1546","-","Ecocyc","TF"
"Nac","b1988","tdcA","b3118","-","Ecocyc","TF"
"Nac","b1988","tauA","b0365","-","Ecocyc","TF"
"Nac","b1988","sucA","b0726","-","Ecocyc","TF"
"Nac","b1988","stfR","b1372","-","Ecocyc","TF"
"Nac","b1988","ssuE","b0937","-","Ecocyc","TF"
"Nac","b1988","srlR","b2707","-","Ecocyc","TF"
"Nac","b1988","spf","b3864","-","Ecocyc","TF"
"Nac","b1988","sibE","b4611","-","Ecocyc","TF"
"Nac","b1988","sibA","b4436","+","Ecocyc","TF"
"Nac","b1988","shoB","b4687","+","Ecocyc","TF"
"Nac","b1988","shiA","b1981","-","Ecocyc","TF"
"Nac","b1988","selC","b3658","+","Ecocyc","TF"
"Nac","b1988","secG","b3175","-","Ecocyc","TF"
"Nac","b1988","sdhC","b0721","+","Ecocyc","TF"
"Nac","b1988","sdaA","b1814","-","Ecocyc","TF"
"Nac","b1988","scpB","b2919","-","Ecocyc","TF"
"Nac","b1988","sbcD","b0398","-","Ecocyc","TF"
"Nac","b1988","rutB","b1011","+","Ecocyc","TF"
"Nac","b1988","rsd","b3995","-","Ecocyc","TF"
"Nac","b1988","rpoZ","b3649","-","Ecocyc","TF"
"Nac","b1988","rpmH","b3703","+","Ecocyc","TF"
"Nac","b1988","rplU","b3186","-","Ecocyc","TF"
"Nac","b1988","rnlB","b2631","-","Ecocyc","TF"
"Nac","b1988","rluE","b1135","+","Ecocyc","TF"
"Nac","b1988","rimP","b3170","-","Ecocyc","TF"
"Nac","b1988","rfbC","b2038","+","Ecocyc","TF"
"Nac","b1988","rfbB","b2041","-","Ecocyc","TF"
"Nac","b1988","rep","b3778","-","Ecocyc","TF"
"Nac","b1988","rcsA","b1951","-","Ecocyc","TF"
"Nac","b1988","queF","b2794","-","Ecocyc","TF"
"Nac","b1988","pyrL","b4246","+","Ecocyc","TF"
"Nac","b1988","pyrB","b4245","-","Ecocyc","TF"
"Nac","b1988","ptrA","b2821","-","Ecocyc","TF"
"Nac","b1988","pstS","b3728","-","Ecocyc","TF"
"Nac","b1988","pstC","b3727","-","Ecocyc","TF"
"Nac","b1988","prmB","b2330","-","Ecocyc","TF"
"Nac","b1988","ppiB","b0525","-","Ecocyc","TF"
"Nac","b1988","ppdC","b2823","+","Ecocyc","TF"
"Nac","b1988","ppc","b3956","-","Ecocyc","TF"
"Nac","b1988","polA","b3863","-","Ecocyc","TF"
"Nac","b1988","pntA","b1603","-","Ecocyc","TF"
"Nac","b1988","pldA","b3821","-","Ecocyc","TF"
"Nac","b1988","pitB","b2987","+","Ecocyc","TF"
"Nac","b1988","phoH","b1020","-","Ecocyc","TF"
"Nac","b1988","phoB","b0399","-","Ecocyc","TF"
"Nac","b1988","pgaA","b1024","+","Ecocyc","TF"
"Nac","b1988","pfkB","b1723","+","Ecocyc","TF"
"Nac","b1988","pdxK","b2418","-","Ecocyc","TF"
"Nac","b1988","pabC","b1096","-","Ecocyc","TF"
"Nac","b1988","osmY","b4376","-","Ecocyc","TF"
"Nac","b1988","osmB","b1283","+","Ecocyc","TF"
"Nac","b1988","oppC","b1245","-","Ecocyc","TF"
"Nac","b1988","oppA","b1243","+","Ecocyc","TF"
"Nac","b1988","ompT","b0565","-","Ecocyc","TF"
"Nac","b1988","ompR","b3405","-","Ecocyc","TF"
"Nac","b1988","ompN","b1377","-","Ecocyc","TF"
"Nac","b1988","ompF","b0929","-","Ecocyc","TF"
"Nac","b1988","ompA","b0957","-","Ecocyc","TF"
"Nac","b1988","nusB","b0416","-","Ecocyc","TF"
"Nac","b1988","nusA","b3169","-","Ecocyc","TF"
"Nac","b1988","nudC","b3996","-","Ecocyc","TF"
"Nac","b1988","nrfG","b4076","+","Ecocyc","TF"
"Nac","b1988","nrfF","b4075","+","Ecocyc","TF"
"Nac","b1988","nrdG","b4237","-","Ecocyc","TF"
"Nac","b1988","nlpE","b0192","-","Ecocyc","TF"
"Nac","b1988","nfrB","b0569","-","Ecocyc","TF"
"Nac","b1988","narX","b1222","-","Ecocyc","TF"
"Nac","b1988","narK","b1223","-","Ecocyc","TF"
"Nac","b1988","napC","b2202","-","Ecocyc","TF"
"Nac","b1988","napB","b2203","-","Ecocyc","TF"
"Nac","b1988","nanK","b3222","+","Ecocyc","TF"
"Nac","b1988","nanA","b3225","-","Ecocyc","TF"
"Nac","b1988","nadD","b0639","-","Ecocyc","TF"
"Nac","b1988","nadC","b0109","-","Ecocyc","TF"
"Nac","b1988","msrA","b4219","+","Ecocyc","TF"
"Nac","b1988","mscL","b3291","-","Ecocyc","TF"
"Nac","b1988","mreC","b3250","-","Ecocyc","TF"
"Nac","b1988","moeA","b0827","+","Ecocyc","TF"
"Nac","b1988","mobA","b3857","-","Ecocyc","TF"
"Nac","b1988","mntH","b2392","-","Ecocyc","TF"
"Nac","b1988","micC","b4427","+","Ecocyc","TF"
"Nac","b1988","mglB","b2150","-","Ecocyc","TF"
"Nac","b1988","mglA","b2149","-","Ecocyc","TF"
"Nac","b1988","metY","b3171","-","Ecocyc","TF"
"Nac","b1988","metR","b3828","-","Ecocyc","TF"
"Nac","b1988","metE","b3829","+","Ecocyc","TF"
"Nac","b1988","mdtE","b3513","+","Ecocyc","TF"
"Nac","b1988","mcrB","b4346","-","Ecocyc","TF"
"Nac","b1988","mcbA","b0806","-","Ecocyc","TF"
"Nac","b1988","marR","b1530","+","Ecocyc","TF"
"Nac","b1988","map","b0168","+","Ecocyc","TF"
"Nac","b1988","malY","b1622","-","Ecocyc","TF"
"Nac","b1988","malI","b1620","-","Ecocyc","TF"
"Nac","b1988","macA","b0878","-","Ecocyc","TF"
"Nac","b1988","lysU","b4129","-","Ecocyc","TF"
"Nac","b1988","lysR","b2839","-","Ecocyc","TF"
"Nac","b1988","lysP","b2156","-","Ecocyc","TF"
"Nac","b1988","lysA","b2838","+","Ecocyc","TF"
"Nac","b1988","lrp","b0889","-","Ecocyc","TF"
"Nac","b1988","lpxH","b0524","-","Ecocyc","TF"
"Nac","b1988","livM","b3456","-","Ecocyc","TF"
"Nac","b1988","livK","b3458","-","Ecocyc","TF"
"Nac","b1988","livH","b3457","+","Ecocyc","TF"
"Nac","b1988","leuU","b3174","-","Ecocyc","TF"
"Nac","b1988","leuO","b0076","-","Ecocyc","TF"
"Nac","b1988","leuL","b0075","+","Ecocyc","TF"
"Nac","b1988","lepB","b2568","-","Ecocyc","TF"
"Nac","b1988","lepA","b2569","+","Ecocyc","TF"
"Nac","b1988","kdsA","b1215","-","Ecocyc","TF"
"Nac","b1988","kbl","b3617","-","Ecocyc","TF"
"Nac","b1988","kbaY","b3137","+","Ecocyc","TF"
"Nac","b1988","katG","b3942","-","Ecocyc","TF"
"Nac","b1988","ispD","b2747","-","Ecocyc","TF"
"Nac","b1988","iraP","b0382","-","Ecocyc","TF"
"Nac","b1988","intD","b0537","-","Ecocyc","TF"
"Nac","b1988","insK","b3558","+","Ecocyc","TF"
"Nac","b1988","ilvN","b3670","-","Ecocyc","TF"
"Nac","b1988","ilvL","b3766","+","Ecocyc","TF"
"Nac","b1988","ileY","b2652","+","Ecocyc","TF"
"Nac","b1988","icd","b1136","+","Ecocyc","TF"
"Nac","b1988","ibpA","b3687","+","Ecocyc","TF"
"Nac","b1988","iaaA","b0828","+","Ecocyc","TF"
"Nac","b1988","hupA","b4000","+","Ecocyc","TF"
"Nac","b1988","htrE","b0139","-","Ecocyc","TF"
"Nac","b1988","htpX","b1829","-","Ecocyc","TF"
"Nac","b1988","htpG","b0473","-","Ecocyc","TF"
"Nac","b1988","holE","b1842","-","Ecocyc","TF"
"Nac","b1988","hofC","b0106","-","Ecocyc","TF"
"Nac","b1988","hfq","b4172","-","Ecocyc","TF"
"Nac","b1988","hemN","b3867","-","Ecocyc","TF"
"Nac","b1988","hemH","b0475","-","Ecocyc","TF"
"Nac","b1988","hemB","b0369","-","Ecocyc","TF"
