# Copies and Copyright-Notice
#
#      RegulonDB is free for academic/noncommercial use
#
#      User is not entitled to change or erase data sets of the RegulonDB
#      database or to eliminate copyright notices from RegulonDB. Furthermore,
#      User is not entitled to expand RegulonDB or to integrate RegulonDB partly
#      or as a whole into other databank systems, without prior written consent
#      from CCG-UNAM.
#
#      Please check the license at http://regulondb.ccg.unam.mx/menu/download/full_version/terms_and_conditions.jsp
#
# Citation
#
#      Santos-Zavaleta A et al. (2019). RegulonDB v 10.5: tackling challenges to unify classic and high throughput knowledge of gene regulation in E. coli K-12.,
#      Nucleic Acids Res. 2019 Jan 8;47(D1):D212-D220. doi: 10.1093/nar/gky1077.
#
#
# Contact
#
#      Person: RegulonDB Team
#      Web Page: http://regulondb.ccg.unam.mx/menu/about_regulondb/contact_us/index.jsp
#          (regulondb@ccg.unam.mx)
#
#
# Release: 10.9 Date: 06/29/2021
# ___________________________________________________________________________
#
# Columns:
#  (1) Transcription Factor (TF) name
#  (2) TUName (regulated)
#  (3) Regulatory effect of the TF on the regulated gene (+ activator, - repressor, +- dual, ? unknown)
#  (4) Evidence that supports the existence of the regulatory interaction
#  (5) Evidence Type [Weak, Strong, Confirmed] For details see: http://regulondb.ccg.unam.mx/evidenceclassification
#
AccB	accBC[accBp]	-	[null]	null	
CRP	yaeQ-arfB-nlpE[yaeQp]	-	[]	null	
CRP	ybiT[ybiTp]	+	[APIORCISFBSCS, GEA]	Weak	
CRP	ycdZ[ycdZp4]	+	[]	null	
CRP	ycfQ[comRp]	-	[]	null	
CRP	ycfR[bhsAp]	-	[APIORCISFBSCS, GEA]	Weak	
CRP	ychH[ychHp]	+	[]	null	
CRP	yeiP[yeiPp]	+	[]	null	
CRP	yeiW[yeiWp]	+	[APIORCISFBSCS, GEA]	Weak	
CRP	yhfA[yhfAp]	+	[]	null	
CRP	yiaKLMNO-lyx-sgbHUE[yiaKp]	+	[]	null	
CRP	yihW[csqRp]	+	[]	null	
CRP	yjhIHG[yjhIp]	+	[]	null	
CRP	ykgR[ykgRp]	+	[]	null	
CRP	zraSR[zraSp]	+	[]	null	
CRP-Sxy	yccR[sxyp]	+	[]	null	
CadC	cadBA[cadBp]	+	[]	null	
CadC	cadC[cadCp]	+	[]	null	
CaiF	caiTABCDE[caiTp]	+	[]	null	
CaiF	fixABCX[fixAp]	+	[]	null	
Cbl	ssuEADCB[ssuEp]	+	[]	null	
Cbl	tauABCD[tauAp]	+	[]	null	
CdaR	cdaR[cdaRp]	+	[]	null	
CdaR	garD[garDp]	+	[]	null	
CdaR	garPLRK-rnpB[garPp]	+	[]	null	
CdaR	gudPXD[gudPp]	+	[]	null	
CecR	cecR-ybhGFSR[cecRp]	-	[]	null	
ChbR	chbBCARFG[chbBp]	+	[]	null	
ComR	ycfR[bhsAp]	-	[]	null	
CpxR	acrD[acrDp2]	+	[]	null	
CpxR	aroG[aroGp]	+	[]	null	
CpxR	bacA[bacAp]	+	[]	null	
CpxR	bamE[bamEp]	-	[]	null	
CpxR	cpxPQ[cpxPp]	+	[APIORCISFBSCS]	Weak	
CpxR	cpxRA[cpxRp]	+	[]	null	
CpxR	cpxRA[cpxRp2]	+	[]	null	
CpxR	csgBAC[csgBp]	-	[]	null	
CpxR	csgBAC[csgBp2]	-	[]	null	
CpxR	csgDEFG[csgDp1]	-	[]	null	
CpxR	csgDEFG[csgDp3]	-	[]	null	
CpxR	cyaR[cyaRp]	-	[]	null	
CpxR	cyaR[cyaRp2]	-	[]	null	
CpxR	cyaR[cyaRp3]	-	[]	null	
CpxR	degP[degPp]	+	[]	null	
CpxR	dgcZ[dgcZp]	+	[]	null	
CpxR	dsbC[dsbCp]	+	[]	null	
CpxR	efeU[efeUp]	-	[]	null	
CpxR	ftnB[ftnBp2]	+	[]	null	
CpxR	hlpA-lpxD-fabZ-lpxA[hlpAp]	+	[]	null	
CpxR	ldtC[ldtCp]	+	[]	null	
CpxR	ldtD[ldtDp]	+	[]	null	
CpxR	marRAB[marRp]	+	[]	null	
CpxR	mdtABCD-baeSR[mdtAp]	+	[]	null	
CpxR	motAB-cheAW[motAp]	-	[]	null	
CpxR	ompC[ompCp1]	+	[]	null	
CpxR	ompF[ompFp]	-	[]	null	
CpxR	ompF[ompFp2]	-	[]	null	
CpxR	ppiA[ppiAp1]	+	[]	null	
CpxR	ppiD[ppiDp2]	+	[]	null	
CpxR	psd-mscM[psdp]	-	[]	null	
CpxR	rpoE-rseABC[rpoEp1a]	-	[]	null	
CpxR	rpoH[rpoHp1]	+	[]	null	
CpxR	rpoH[rpoHp]	+	[]	null	
CpxR	rprA[rprAp]	+	[]	null	
CpxR	sbmA-yaiW[sbmAp]	+	[]	null	
CpxR	slt[sltp7]	+	[]	null	
CpxR	spy[spyp]	+	[]	null	
CpxR	srkA-dsbA[srkAp]	+	[]	null	
CpxR	tomB-hha[tomBp1]	+	[]	null	
CpxR	tsr[tsrp1]	-	[]	null	
CpxR	ung[ungp]	-	[]	null	
CpxR	yccA[yccAp]	+	[]	null	
CpxR	yebE[yebEp]	+	[]	null	
CpxR	yidQ[yidQp]	+	[]	null	
CpxR	yqaE[yqaEp]	+	[]	null	
CpxR	yqaE-kbp[yqaEp]	+	[]	null	
CpxR	yqjA-mzrA[yqjAp1]	+	[]	null	
Cra	aceBAK[aceBp]	+	[]	null	
Cra	acnA[acnAp2]	+	[]	null	
Cra	acnB[acnBp]	-	[]	null	
Cra	adhE[adhEp1]	-	[]	null	
Cra	adhE[adhEp]	-	[]	null	
Cra	aroP[aroPp1]	+	[]	null	
Cra	aroP[aroPp2]	+	[GEA, ICWHO]	Weak	
Cra	betIBA[betIp]	+	[]	null	
Cra	betT[betTp]	+	[]	null	
Cra	crp[crpp1]	+	[]	null	
Cra	csgDEFG[csgDp1]	+	[]	null	
Cra	csgDEFG[csgDp3]	+	[]	null	
Cra	cydAB[cydAp5]	+	[]	null	
Cra	cyoABCDE[cyoAp]	-	[]	null	
Cra	edd-eda[eddp1]	-	[]	null	
Cra	eno[enop1]	-	[]	null	
Cra	eno[enop2]	-	[]	null	
Cra	eno[enop3]	-	[]	null	
Cra	epd-pgk[epdp]	-	[]	null	
Cra	epd-pgk[epdp2]	-	[]	null	
Cra	epd-pgk-fbaA[epdp]	-	[]	null	
Cra	epd-pgk-fbaA[epdp2]	-	[]	null	
Cra	fbaB[fbaBp]	-	[]	null	
Cra	fruBKA[fruBp]	-	[]	null	
Cra	gapA[gapAp1]	-	[]	null	
Cra	gapA[gapAp3]	-	[]	null	
Cra	gapA[gapAp4]	-	[]	null	
Cra	gapA[gapAp]	-	[]	null	
Cra	gapA-yeaD[gapAp2]	-	[]	null	
Cra	glcC[glcCp]	-	[]	null	
Cra	glk[glkp]	-	[]	null	
Cra	glk[glkp2]	-	[]	null	
Cra	gpmM-envC-yibQ[gpmMp]	-	[]	null	
Cra	hypF[hypFp2]	-	[]	null	
Cra	hypF[hypFp3]	-	[]	null	
Cra	icd[icdAp2]	+	[]	null	
Cra	manXYZ[manXp]	-	[]	null	
Cra	marRAB[marRp]	-	[]	null	
Cra	mpl[mplp1]	-	[]	null	
Cra	mpl[mplp]	-	[]	null	
Cra	mtlADR[mtlAp]	-	[]	null	
Cra	nirBDC-cysG[nirBp]	-	[]	null	
Cra	pck[pckp]	+	[]	null	
Cra	pdhR-aceEF-lpdA[pdhRp]	-	[]	null	
Cra	pdhR-aceEF-lpdA[pdhRp2]	-	[]	null	
Cra	pfkA[pfkAp2]	-	[]	null	
Cra	pfkA[pfkAp]	-	[]	null	
Cra	poxB[poxBp]	+	[]	null	
Cra	poxB[poxBp2]	+	[]	null	
Cra	ppc[ppcp]	-	[]	null	
Cra	pps[ppsp]	+	[]	null	
Cra	prpBCDE[prpBp]	-	[]	null	
Cra	ptsHI-crr[ptsHp2]	+	[]	null	
Cra	ptsHI-crr[ptsHp1]	-	[]	null	
Cra	pykF[pykFp]	-	[]	null	
Cra	sgrST-setA[sgrSp]	-	[]	null	
Cra	sgrST-setA[sgrSp2]	-	[]	null	
Cra	tpiA[tpiAp2]	-	[]	null	
Cra	tpiA[tpiAp]	-	[]	null	
Cra	yahA[pdeLp1]	-	[]	null	
Cra	zwf[zwfp]	-	[]	null	
CreB	creD[creDp]	+	[]	null	
CreB	malEFG[malEp]	-	[]	null	
CreB	talA[talAp]	+	[]	null	
CsgD	adrA[adrAp]	+	[]	null	
CsgD	csgBAC[csgBp]	+	[]	null	
CsgD	csgBAC[csgBp2]	+	[]	null	
CsgD	csgDEFG[csgDp1]	+	[]	null	
CsgD	csgDEFG[csgDp3]	+	[]	null	
CsgD	flgMN[flgMp]	-	[]	null	
CsgD	fliAZY[fliAp1]	-	[]	null	
CsgD	fliE[fliEp]	-	[APIORCISFBSCS, BPP, GEA]	Strong	
CsgD	fliE[fliEp1]	-	[APIORCISFBSCS, BPP, GEA]	Strong	
CsgD	fliFGHIJK[fliFp1]	-	[]	null	
CsgD	iraP[iraPp1]	+	[]	null	
CsgD	nlpA[nlpAp]	+	[]	null	
CsgD	pepD[pepDp3]	-	[]	null	
CsgD	ubiT-yhbS[ubiTp2]	-	[]	null	
CsgD	wrbA-yccJ[wrbAp]	+	[]	null	
CsgD	yccT[yccTp]	+	[]	null	
CspA	gyrA[gyrAp]	+	[]	null	
CspA	hns[hnsp]	+	[]	null	
CsqR	yihUTS[yihUp5]	-	[BPP, GEA, CV(GEA/GS), GS]	Strong	
CsqR	yihV-csqR[yihVp1]	-	[]	null	
CsqR	yihW[csqRp]	-	[]	null	
CueR	copA[copAp]	+	[]	null	
CueR	cueO[cueOp]	+	[]	null	
CueR	moaABCDE[moaAp1]	-	[]	null	
CusR	cusCFBA[cusCp]	+	[]	null	
CusR	cusRS[cusRp]	+	[]	null	
CusR	cyoABCDE[cyoAp]	+	[]	null	
CusR	hiuH[hiuHp]	+	[]	null	
CynR	cynR[cynRp]	-	[]	null	
CynR	cynTS[cynTp]	+	[]	null	
CynR	cynTSX[cynTp]	+	[]	null	
CysB	cbl[cblp]	+	[]	null	
CysB	cysB[cysBp]	-	[]	null	
CysB	cysDNC[cysDp]	+	[]	null	
CysB	cysJIH[cysJp]	+	[]	null	
CysB	cysK[cysKp1]	+	[]	null	
CysB	cysPUWAM[cysPp]	+	[]	null	
CysB	dgcZ[dgcZp]	+	[]	null	
CysB	hslJ[hslJp]	-	[]	null	
CysB	ssuEADCB[ssuEp]	-	[]	null	
CysB	tauABCD[tauAp]	+	[]	null	
CysB	tcyJ[tcyJp]	+	[]	null	
CysB	tcyP[tcyPp]	+	[]	null	
CysB	ybdN[ybdNp]	+	[]	null	
CysB	yciW[yciWp]	+	[]	null	
CysB	ygeH[ygeHp10]	+	[]	null	
CysB	yoaC[yoaCp1]	+	[]	null	
CytR	cdd[cddp]	-	[]	null	
CytR	cytR[cytRp]	-	[]	null	
CytR	deoCABD[deoCp2]	-	[]	null	
CytR	nupC[nupCp]	-	[]	null	
CytR	nupG[nupGp]	-	[]	null	
CytR	ppiA[ppiAp2]	-	[]	null	
CytR	ppiA[ppiAp3]	-	[BPP, IC]	Strong	
CytR	ppiA[ppiAp4]	-	[]	null	
CytR	rpoH[rpoHp5]	-	[]	null	
CytR	rpoH[rpoHp4]	-	[]	null	
CytR	rpoH[rpoHp3]	-	[]	null	
CytR	tsx[tsxp2]	-	[]	null	
CytR	udp[udpP]	-	[]	null	
CytR	ycdZ[ycdZp4]	-	[]	null	
Dan	ttdABT[ttdAp]	+	[]	null	
Dan	ttdR[ttdRp]	+	[]	null	
DcuR	aspA[aspAp]	+	[]	null	
DcuR	aspA-dcuA[aspAp]	+	[]	null	
DcuR	dctA[dctAp]	+	[]	null	
DcuR	dcuB-fumB[dcuBp2]	+	[]	null	
DcuR	dpiBA[dpiBp2]	+	[]	null	
DcuR	frdABCD[frdAp]	+	[]	null	
DcuR	frdABCD[frdAp2]	+	[]	null	
DcuR	pck[pckp]	+	[]	null	
DeoR	deoCABD[deoCp1]	-	[]	null	
DeoR	deoCABD[deoCp2]	-	[]	null	
DeoR	nupG[nupGp]	-	[]	null	
DeoR	tsx[tsxp1]	-	[]	null	
DgoR	dgoRKADT[dgoRp]	-	[]	null	
DhaR	dhaKLM[dhaKp]	+	[]	null	
DhaR	dhaR[dhaRp]	-	[]	null	
DicA	dicB-ydfDE-insD-intQ[dicBp]	-	[]	null	
DicA	dicC-ydfXW[dicCp]	-	[]	null	
DinJ-YafQ	cspE[cspEp1]	-	[]	null	
DinJ-YafQ	dinJ-yafQ[dinJp]	-	[]	null	
DnaA	aldA[aldAp]	-	[]	null	
DnaA	dnaAN-recF[dnaAp1]	-	[]	null	
DnaA	dnaAN-recF[dnaAp2]	+	[]	null	
DnaA	guaBA[guaBp]	-	[]	null	
DnaA	nrdAB-yfaE[nrdAp]	+	[]	null	
DnaA	polA[polAp]	+	[]	null	
DnaA	recN[recNp]	-	[]	null	
DnaA	rpoH[rpoHp4]	-	[]	null	
DnaA	rpoH[rpoHp3]	-	[]	null	
DnaA	uvrB[uvrBp3]	-	[]	null	
DnaA	uvrB[uvrBp2]	-	[]	null	
DnaA	yjeV[yjeVp]	-	[]	null	
DpiA	appY[appYp]	-	[]	null	
DpiA	citCDEFXG[citCp1]	+	[APIORCISFBSCS, BPP, GEA]	Strong	
DpiA	citCDEFXG[citCp2]	+	[]	null	
DpiA	dpiBA[dpiBp]	+	[APIORCISFBSCS, BPP, GEA]	Strong	
DpiA	exuT[exuTp2]	+	[]	null	
DpiA	exuT[exuTp1]	+	[]	null	
DpiA	mdh[mdhp1]	+	[]	null	
DpiA	mdh[mdhp2]	+	[]	null	
DsdC	dsdA[dsdAp]	+	[]	null	
DsdC	dsdC[dsdCp]	-	[]	null	
DsdC	dsdXA[dsdXp]	+	[]	null	
EbgR	ebgAC[ebgAp]	-	[]	null	
EnvR	acrAB[acrAp]	-	[]	null	
EnvY	ompC[ompCp1]	+	[]	null	
EnvY	ompF[ompFp]	+	[]	null	
EnvY	ompF[ompFp2]	+	[]	null	
EvgA	acrD[acrDp]	+	[]	null	
EvgA	emrKY[emrKp]	+	[]	null	
EvgA	evgAS[evgAp2]	+	[]	null	
EvgA	evgAS[evgAp1]	+	[]	null	
EvgA	frc[frcp]	+	[]	null	
EvgA	gadEF-mdtEF[gadEp]	+	[]	null	
EvgA	safA-ydeO[safAp]	+	[]	null	
EvgA	ydeP[ydePp]	+	[]	null	
EvgA	yegRZ[yegRp]	+	[]	null	
EvgA	yfdX[yfdXp]	+	[]	null	
ExuR	exuR[exuRp2]	-	[APIORCISFBSCS, GEA]	Weak	
ExuR	exuT[exuTp2]	-	[]	null	
ExuR	lgoR[lgoRp4]	-	[]	null	
ExuR	uxaB[uxaBp]	-	[]	null	
ExuR	uxaCA[uxaCp]	-	[]	null	
ExuR	uxuAB[uxuAp]	-	[]	null	
ExuR	uxuR[uxuRp]	-	[]	null	
FNR	aceEF[aceEp]	-	[]	null	
FNR	aceEF[aceEp2]	-	[]	null	
FNR	ackA[ackAp]	+	[]	null	
FNR	acnA[acnAp2]	-	[]	null	
FNR	acrEF[acrEp]	+	[]	null	
FNR	adhE[adhEp2]	+	[]	null	
FNR	aer[aerp]	+	[]	null	
FNR	aldA[aldAp]	-	[]	null	
FNR	ansB[ansBp2]	+	[]	null	
FNR	arcA[arcAp1]	+	[]	null	
FNR	arcA[arcAp3]	-	[]	null	
FNR	aspA[aspAp]	+	[]	null	
FNR	aspA-dcuA[aspAp]	+	[]	null	
FNR	aspC[aspCp]	+	[]	null	
FNR	bcsBZ[bcsBp]	+	[]	null	
FNR	cadC[cadCp]	+	[]	null	
FNR	caiF[caiFp]	+	[]	null	
FNR	caiTABCDE[caiTp]	+	[]	null	
FNR	citCDEFXG[citCp2]	-	[AIBSCS]	Weak	
FNR	cydAB[cydAp3]	-	[]	null	
FNR	cydAB[cydAp4]	-	[]	null	
FNR	cydAB[cydAp1]	-	[]	null	
FNR	cydAB[cydAp2]	+	[]	null	
FNR	cydDC[cydDp]	+	[]	null	
FNR	cyoABCDE[cyoAp]	-	[]	null	
FNR	dcuB-fumB[dcuBp]	+	[]	null	
FNR	dcuC[dcuCp]	+	[]	null	
FNR	dcuSR[dcuSp]	+	[]	null	
FNR	dmsABC[dmsAp1]	+	[]	null	
FNR	dpiBA[dpiBp]	-	[]	null	
FNR	dppABCDF[dppAp]	-	[]	null	
FNR	emrKY[emrKp]	+	[]	null	
FNR	fdhF[fdhFp]	+	[]	null	
FNR	fdnGHI[fdnGp]	+	[]	null	
FNR	feoABC[feoAp]	+	[]	null	
FNR	fes-ybdZ-entF-fepE[fesp]	+	[]	null	
FNR	fixABCX[fixAp]	+	[]	null	
FNR	fnr[fnrp]	-	[]	null	
FNR	fnrS[fnrSp]	+	[]	null	
FNR	focA-pflB[focAp1]	+	[]	null	
FNR	focA-pflB[focAp3]	+	[]	null	
FNR	frdABCD[frdAp]	+	[]	null	
FNR	frdABCD[frdAp2]	+	[]	null	
FNR	fumA[fumAp]	-	[]	null	
FNR	fumAC[fumAp]	-	[]	null	
FNR	fumB[fumBp]	+	[]	null	
FNR	fumC[fumCp]	-	[]	null	
FNR	gadAX[gadAp]	-	[]	null	
FNR	gadAX[gadAp2]	-	[]	null	
FNR	gadX[gadXp]	-	[]	null	
FNR	gadXW[gadXp]	-	[]	null	
FNR	garPLRK-rnpB[garPp]	+	[]	null	
FNR	gcvTHP[gcvTp]	+	[]	null	
FNR	gdhA[gdhAp1]	+	[]	null	
FNR	glnD[glnDp]	+	[]	null	
FNR	glnK-amtB[glnKp]	+	[]	null	
FNR	glpABC[glpABCp]	+	[]	null	
FNR	glpTQ[glpTQp]	+	[]	null	
FNR	gltBDF[gltBp]	-	[]	null	
FNR	gltBDF[gltBp2]	-	[]	null	
FNR	gnd[gndp]	-	[]	null	
FNR	grcA[grcAp1]	+	[]	null	
FNR	hcp-hcr[hcpp]	+	[]	null	
FNR	hcp-hcr-poxB[hcpp]	+	[]	null	
FNR	hemA-prfA-prmC[hemAp1]	-	[]	null	
FNR	hlyE[hlyEp]	+	[]	null	
FNR	hmp[hmpp]	-	[]	null	
FNR	hyfABCDEFGHIJR-focB[hyfAp]	-	[]	null	
FNR	hypBCDE[hypBp]	+	[]	null	
FNR	hypBCDE-fhlA[hypBp]	+	[]	null	
FNR	iraD[iraDp2]	+	[]	null	
FNR	iraD[idlPp]	+	[]	null	
FNR	iraM[iraMp]	+	[]	null	
FNR	katG[katGp]	+	[EME]	null	
FNR	lpdA[lpdAp]	+	[]	null	
FNR	malPQ[malPp]	+	[]	null	
FNR	moaABCDE[moaAp1]	+	[]	null	
FNR	moeAB[moeAp]	-	[]	null	
FNR	nac[nacp]	-	[]	null	
FNR	napFDAGHBC-ccmABCDEFGH[napFp1]	+	[]	null	
FNR	narGHJI[narGp]	+	[]	null	
FNR	narK[narKp1]	+	[EME]	null	
FNR	narXL[narXp]	-	[]	null	
FNR	ndh[ndhp]	-	[]	null	
FNR	nikABCDER[nikAp1]	+	[]	null	
FNR	nirBDC-cysG[nirBp]	+	[]	null	
FNR	norVW[norVp]	-	[]	null	
FNR	nrdDG[nrdDp]	+	[]	null	
FNR	nrfABCDEFG[nrfAp]	+	[]	null	
FNR	nuoABCEFGHIJKLMN[nuoAp2]	-	[]	null	
FNR	ompW[ompWp]	+	[]	null	
FNR	ompX[ompXp2]	-	[]	null	
FNR	pdhR-aceEF-lpdA[pdhRp]	+	[]	null	
FNR	pdhR-aceEF-lpdA[pdhRp2]	+	[]	null	
FNR	pepT[pepTp]	+	[]	null	
FNR	pitA[pitAp]	+	[]	null	
FNR	pstS[pstSp]	+	[]	null	
FNR	pstS[pstSp2]	+	[]	null	
FNR	pstSCA[pstSp]	+	[]	null	
FNR	pstSCA[pstSp2]	+	[]	null	
FNR	pstSCAB-phoU[pstSp]	+	[]	null	
FNR	pstSCAB-phoU[pstSp2]	+	[]	null	
FNR	purMN[purMp]	-	[]	null	
FNR	puuAP[puuAp]	-	[]	null	
FNR	ravA-viaA[ravAp]	+	[]	null	
FNR	rplM-rpsI[rplMp]	-	[]	null	
FNR	rplT[rplTp]	-	[]	null	
FNR	rplT-pheM[rplTp]	-	[]	null	
FNR	rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ[rpsJp]	+	[]	null	
FNR	rpsP-rimM-trmD-rplS[rpsPp]	-	[]	null	
FNR	sdhCDAB-sucABCD-sdhX[sdhCp]	-	[]	null	
FNR	sodA[sodAp]	-	[]	null	
FNR	soxR[soxRp]	-	[]	null	
FNR	soxS[soxSp]	-	[]	null	
FNR	ssuEADCB[ssuEp]	+	[]	null	
FNR	sucAB[sucAp]	-	[]	null	
FNR	sucABCD[sucAp]	-	[]	null	
FNR	tar-tap-cheRBYZ[tarp]	+	[]	null	
FNR	tdcABCDEFG[tdcAp]	+	[]	null	
FNR	tpx[tpxp]	-	[]	null	
FNR	ubiCA[ubiCp]	-	[]	null	
FNR	upp-uraA[uppp]	+	[]	null	
FNR	uxaCA[uxaCp]	+	[]	null	
FNR	xdhABC[xdhAp]	+	[]	null	
FNR	ybdN[ybdNp]	+	[]	null	
FNR	ychO[ychOp]	-	[]	null	
FNR	ydeJ[ydeJp]	+	[]	null	
FNR	ydhYVWXUT[ydhYp]	+	[]	null	
FNR	yecR[yecRp]	+	[]	null	
FNR	yeiL[yeiLp]	-	[]	null	
FNR	yfgF[yfgFp]	+	[]	null	
FNR	ygbA[ygbAp]	-	[]	null	
FNR	yhjA[yhjAp]	+	[]	null	
FNR	ynfEFGH-dmsD[ynfEp]	+	[]	null	
FNR	ynfEFGH-dmsD[ynfEp2]	+	[]	null	
FNR	yqjI[yqjIp]	+	[]	null	
FNR	ysgA[ysgAp]	-	[]	null	
FNR	ytfE[ytfEp]	-	[]	null	
FNR	zwf[zwfp]	-	[]	null	
FabR	fabA[fabAp]	-	[]	null	
FabR	fabB[fabBp]	-	[]	null	
FadR	accA[accAp2]	+	[]	null	
FadR	accBC[accBp2]	+	[]	null	
FadR	accD[accDp]	+	[]	null	
FadR	fabA[fabAp]	+	[]	null	
FadR	fabB[fabBp]	+	[]	null	
FadR	fabHDG[fabHp]	+	[]	null	
FadR	fabI[fabIp]	+	[]	null	
FadR	fadBA[fadBp]	-	[]	null	
FadR	fadD-sroD[fadDp]	-	[]	null	
FadR	fadE[fadEp]	-	[]	null	
FadR	fadH[fadHp]	-	[]	null	
FadR	fadIJ[fadIp]	-	[]	null	
FadR	fadL[fadLp]	-	[]	null	
FadR	fadM[fadMp1]	-	[]	null	
FadR	fadR[fadRp]	+	[]	null	
FadR	iclR[iclRp]	+	[]	null	
FadR	uspA[uspAp1]	-	[]	null	
FeaR	feaB[feaBp1]	+	[]	null	
FeaR	tynA[tynAp1]	+	[]	null	
FhlA	fdhF[fdhFp]	+	[]	null	
FhlA	hycABCDEFGHI[hycAp]	+	[]	null	
FhlA	hydN-hypF[hydNp]	+	[]	null	
FhlA	hyfABCDEFGHIJR-focB[hyfAp]	+	[]	null	
FhlA	hypABCDE[hypAp]	+	[]	null	
FhlA	hypABCDE-fhlA[hypAp]	+	[]	null	
Fis	acnB[acnBp]	-	[]	null	
Fis	acs-yjcHG[acsp1]	-	[]	null	
Fis	acs-yjcHG[acsp2]	-	[]	null	
Fis	acs-yjcHG[acsp]	-	[]	null	
Fis	adhE[adhEp1]	+	[]	null	
Fis	adhE[adhEp]	+	[]	null	
Fis	alaWX[alaWp]	+	[]	null	
Fis	aldB[aldBp]	-	[]	null	
Fis	ansB[ansBp1]	-	[]	null	
Fis	argU[argUp]	+	[]	null	
Fis	argW[argWp]	+	[]	null	
Fis	argX-hisR-leuT-proM[argXp]	+	[]	null	
Fis	aspV[aspVp]	+	[]	null	
Fis	bglG[bglGp]	-	[]	null	
Fis	bglGFB[bglGp]	-	[]	null	
Fis	carAB[carAp1]	+	[]	null	
Fis	cbpA-cbpM[cbpAp6]	-	[APIORCISFBSCS, BPP, GEA, SM]	Strong	
Fis	cbpA-cbpM[cbpAp4]	-	[]	null	
Fis	cbpA-cbpM[cbpAp]	-	[APIORCISFBSCS, BPP, GEA, SM]	Strong	
Fis	crp[crpp1]	-	[]	null	
Fis	crp[crpp3]	-	[]	null	
Fis	crp[crpp2]	-	[]	null	
Fis	cspA[cspAp1]	+	[]	null	
Fis	cspI[cspIp]	-	[]	null	
Fis	cyoABCDE[cyoAp]	+	[]	null	
Fis	deoCABD[deoCp2]	+	[]	null	
Fis	dmsABC[dmsAp1]	-	[]	null	
Fis	dnaAN-recF[dnaAp2]	-	[]	null	
Fis	dps[dpsp]	-	[]	null	
Fis	dps[dpsp2]	-	[]	null	
Fis	dusB-fis[dusBp]	-	[]	null	
Fis	emrD[emrDp]	+	[]	null	
Fis	fadBA[fadBp]	+	[]	null	
Fis	flxA[flxAp]	+	[]	null	
Fis	fumB[fumBp]	-	[]	null	
Fis	gadAX[gadAp]	-	[]	null	
Fis	gadAX[gadAp2]	-	[]	null	
Fis	gadBC[gadBp]	-	[]	null	
Fis	gadBC[gadBp2]	-	[]	null	
Fis	glcC[glcCp]	-	[]	null	
Fis	glnA[glnAp2]	+	[]	null	
Fis	glnALG[glnAp2]	+	[]	null	
Fis	glnQ[glnQp]	-	[]	null	
Fis	glpABC[glpABCp]	+	[]	null	
Fis	glpTQ[glpTQp]	+	[AIBSCS, GEA]	Weak	
Fis	gltX[gltXp3]	-	[]	null	
Fis	glyU[glyUp]	+	[]	null	
Fis	grcA[grcAp1]	+	[]	null	
Fis	guaBA[guaBp]	-	[]	null	
Fis	gyrA[gyrAp]	-	[]	null	
Fis	gyrB[gyrBp]	-	[]	null	
Fis	gyrB[gyrBp2]	-	[]	null	
Fis	hlyE[hlyEp]	-	[]	null	
Fis	hns[hnsp]	+	[]	null	
Fis	hupA[hupAp]	+	[]	null	
Fis	hupB[hupBp2]	-	[]	null	
Fis	hupB[hupBp3]	-	[]	null	
Fis	hyaABCDEF[hyaAp]	-	[]	null	
Fis	hyaABCDEF[hyaAp2]	-	[]	null	
Fis	katE[katEp]	-	[]	null	
Fis	leuQPV[leuQp]	+	[]	null	
Fis	leuX[leuXp]	+	[]	null	
Fis	lpdA[lpdAp]	+	[]	null	
Fis	lysT-valT-lysW[lysTp]	+	[]	null	
Fis	malEFG[malEp]	+	[]	null	
Fis	marRAB[marRp]	+	[]	null	
Fis	mazEFG[mazEp1]	+	[]	null	
Fis	mazEFG[mazEp2]	+	[]	null	
Fis	metT-leuW-glnUW-metU-glnVX[metTp]	+	[]	null	
Fis	metY[metYp1]	+	[]	null	
Fis	metY-yhbC-nusA-infB[metYp1]	+	[]	null	
Fis	metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp[metYp1]	+	[]	null	
Fis	mglAC[mglAp]	-	[]	null	
Fis	msrA[msrAp]	-	[]	null	
Fis	mtlADR[mtlAp]	-	[]	null	
Fis	nanA[nanAp]	-	[]	null	
Fis	nanATEK-yhcH[nanAp]	-	[]	null	
Fis	narGHJI[narGp]	-	[]	null	
Fis	narK[narKp1]	-	[]	null	
Fis	ndh[ndhp]	+	[]	null	
Fis	nirBDC-cysG[nirBp]	-	[]	null	
Fis	nrdAB-yfaE[nrdAp]	+	[]	null	
Fis	nrfABCDEFG[nrfAp]	-	[]	null	
Fis	nuoABCEFGHIJKLMN[nuoAp1]	+	[]	null	
Fis	ogt[ogtp]	-	[]	null	
Fis	osmE[osmEp]	-	[]	null	
Fis	osmE[osmEp2]	-	[]	null	
Fis	osmY[osmYp]	-	[]	null	
Fis	osmY[osmYp2]	-	[]	null	
Fis	patA[patAp]	?	[]	null	
Fis	patA[patAp2]	?	[]	null	
Fis	pdxA-rsmA[pdxAp]	+	[]	null	
Fis	pdxA-rsmA-apaGH[pdxAp]	+	[]	null	
